Income,Age,Years_of_Experience,Married/Single,Years_in_Current_Job,Years_in_Current_House,Owns_a_Car,Owns_a_House,Renting_a_House,Defaulted
415305,65,4,1,4,13,0,0,1,0
7636762,69,12,1,11,13,0,0,1,1
5769906,48,5,0,4,11,0,0,1,0
7334800,75,3,1,3,12,0,0,1,1
52436,37,19,0,10,14,1,0,1,1
3316209,30,13,1,13,12,0,0,1,0
3125040,56,12,1,11,13,0,0,1,0
5832406,24,4,1,4,12,1,0,1,1
2713971,74,2,1,2,12,1,0,1,1
4828749,28,15,1,5,11,0,0,1,1
3863785,52,12,1,12,10,1,0,1,0
6048112,32,18,1,11,14,1,0,1,1
5522087,58,4,1,4,13,1,0,1,1
215207,32,7,0,7,13,0,0,1,0
1906089,27,14,1,5,13,0,0,1,1
1472119,49,5,1,3,14,0,1,0,1
8215478,75,4,1,4,11,0,0,1,1
5574560,65,3,1,3,10,1,0,1,1
6558368,67,1,0,1,10,0,0,1,0
9985964,28,8,0,8,13,0,0,1,0
549476,47,1,1,1,10,0,0,1,1
8141088,22,1,1,1,12,0,0,1,1
2586645,50,6,1,6,10,0,0,1,0
5238806,65,3,1,3,12,0,0,1,1
7583437,74,13,1,9,13,1,1,0,0
9013759,50,10,1,6,13,1,0,1,1
5522087,58,4,1,4,13,1,0,1,1
3009196,65,9,1,9,11,0,0,1,0
9784947,24,11,1,11,14,0,0,1,0
4269729,70,8,1,8,13,1,0,1,0
2541624,32,15,1,3,12,0,0,1,0
601404,47,20,1,8,10,0,0,1,1
6307225,57,11,1,8,12,1,0,1,0
4684905,76,1,1,1,13,0,0,1,0
3262793,29,5,1,5,13,1,0,1,0
7334800,75,3,1,3,12,0,0,1,1
4945087,50,16,1,14,10,0,1,0,0
8136106,24,14,1,11,12,1,0,1,1
6497752,24,6,0,6,14,0,0,1,1
2607516,76,5,1,5,11,1,0,1,0
6809745,74,0,1,0,13,1,0,1,0
9717828,22,13,1,10,14,1,0,1,1
8236810,40,0,1,0,12,1,0,1,1
4514928,28,20,1,5,11,1,0,1,1
5597223,74,8,1,3,14,1,0,1,0
4281870,53,1,0,1,12,0,0,1,0
7377482,31,5,1,5,10,1,0,1,0
3533484,47,6,1,6,12,0,0,1,1
2353606,44,19,1,4,11,0,0,1,0
5250888,30,10,1,10,13,0,0,1,1
1575975,60,5,1,5,12,1,0,1,0
1827312,59,7,0,7,12,0,0,1,0
2453112,34,6,1,6,14,0,0,1,1
5863246,38,9,1,7,14,0,0,1,1
1714140,27,10,1,10,10,1,0,1,1
8353567,55,14,1,3,12,0,1,0,0
1471004,28,14,1,6,11,0,0,1,1
1171826,44,8,1,8,11,0,0,1,1
8748167,36,10,1,10,14,0,0,1,0
4448630,39,3,1,3,14,0,0,1,0
2685947,52,3,1,3,14,1,0,1,0
1306929,66,14,1,11,10,0,0,1,0
7971597,65,3,1,3,14,0,0,1,0
7394642,53,11,1,11,14,1,0,1,0
7169883,75,10,1,8,13,0,0,1,1
668849,74,15,1,13,11,0,0,1,1
3115639,35,14,1,14,10,1,0,1,1
3393343,39,2,1,2,13,1,0,1,0
8043880,57,12,1,8,10,0,0,1,0
9455795,65,9,1,9,10,0,0,1,0
5554078,70,1,1,1,11,0,0,1,0
2679981,29,12,1,12,11,0,0,1,0
1964155,51,13,1,7,10,0,0,1,0
5001124,46,11,1,11,11,1,1,0,0
1950853,54,6,1,6,14,0,0,1,1
4627494,55,14,1,7,11,0,0,1,1
1796301,23,17,1,12,12,0,0,1,0
8398435,50,9,1,8,10,1,0,0,0
3952093,57,7,1,7,10,0,0,1,1
8402487,58,14,1,12,10,0,0,1,0
9760667,63,17,1,13,12,0,0,1,1
7223228,73,0,1,0,11,1,0,1,1
8367421,59,3,1,3,11,0,0,1,0
9151808,34,4,1,4,11,0,0,1,0
4510338,53,17,1,5,10,0,0,1,1
3336849,22,2,1,2,14,0,0,1,0
6142261,44,17,1,5,13,1,0,1,0
2533055,58,0,1,0,10,0,0,1,0
4187964,78,2,1,2,10,1,0,1,1
5953603,29,11,1,7,10,1,0,1,0
9437993,77,11,1,11,14,0,1,0,0
7253442,24,17,1,8,10,0,0,1,1
8700927,41,0,0,0,10,0,0,1,1
5509700,37,0,1,0,13,0,0,1,1
5617309,75,16,0,6,12,1,0,1,1
4145727,27,11,1,6,12,0,0,1,1
2564409,29,13,1,7,12,1,0,1,1
1928059,63,10,1,10,12,0,1,0,0
8053436,42,8,1,8,11,0,0,1,1
1380472,22,4,1,4,10,0,0,1,1
2477727,63,15,1,7,12,0,0,1,1
962072,25,14,1,4,11,1,0,1,0
874009,57,2,1,2,13,0,0,1,1
5351331,78,1,0,1,14,1,0,1,0
5509700,37,0,1,0,13,0,0,1,1
1134496,77,3,1,3,10,0,0,1,0
5531708,43,9,1,3,13,1,0,1,0
9246446,75,12,1,12,12,0,0,1,0
3855594,39,10,1,10,13,1,0,1,1
8381715,72,0,1,0,10,1,0,1,1
4094969,61,13,1,4,11,0,0,1,1
8117576,26,15,1,11,11,1,0,1,1
3773977,69,13,1,7,13,0,0,1,0
5254986,48,6,1,6,14,0,0,1,0
1362373,21,0,1,0,10,0,0,1,1
6694786,69,17,1,11,11,0,0,0,1
4908966,79,11,1,6,11,0,0,1,1
8278093,33,5,1,5,11,0,0,1,0
9250350,42,9,1,4,10,0,0,1,1
2859501,61,16,0,7,10,0,0,1,1
1760376,50,5,1,5,12,0,0,1,0
4671113,68,13,1,11,13,1,1,0,0
6255658,63,9,1,5,11,0,0,1,0
1955543,22,6,0,6,14,1,0,1,0
8808852,56,16,1,3,14,0,0,1,1
1072440,29,15,1,6,12,0,0,1,1
9390552,60,7,1,7,12,1,0,1,0
7715707,37,4,0,4,10,0,0,1,0
373596,60,16,1,14,12,0,0,1,0
3155112,46,10,0,9,12,0,0,1,1
3373735,44,4,1,4,13,1,0,1,1
460547,70,20,1,4,12,0,0,1,1
206151,68,16,1,3,12,0,1,0,0
2051095,32,17,1,6,12,0,0,1,0
5368880,35,14,0,7,14,0,1,0,0
7076738,54,0,1,0,13,0,0,1,1
2699320,27,1,1,1,10,0,0,1,1
652184,45,1,1,1,12,0,0,1,0
2307941,32,18,1,13,10,0,0,0,0
7291839,41,1,1,1,12,1,0,1,1
7853766,28,14,1,8,13,0,0,1,0
1950787,53,12,0,7,12,0,0,1,1
4389360,42,20,1,11,10,1,0,1,1
5924444,33,1,1,1,12,0,0,1,0
1608708,48,16,1,9,10,0,0,1,0
5977613,71,14,1,4,12,1,0,1,0
7245269,37,19,1,10,12,0,0,1,0
181844,33,6,0,6,11,0,0,1,0
1161425,45,14,1,13,13,0,0,1,0
3478269,28,2,1,2,13,0,0,1,0
2204194,32,17,1,7,10,0,0,1,0
1328487,67,12,0,7,10,0,0,1,0
5674799,47,20,0,5,14,1,0,1,1
9326607,56,7,1,7,11,0,0,1,0
1106260,39,8,1,8,10,0,1,0,1
4439374,70,16,1,14,10,1,1,0,0
1315700,53,4,1,4,14,0,0,1,0
5109740,39,6,1,6,14,0,0,1,0
4334154,78,1,1,1,13,0,0,1,0
3816048,55,1,1,1,14,0,0,1,0
6673726,46,17,1,13,11,1,0,1,1
9544863,61,20,1,14,14,0,1,0,0
911628,76,0,1,0,14,0,0,1,0
2803101,25,10,1,10,14,0,0,1,1
8759486,58,2,1,2,13,0,0,1,0
5891297,51,9,1,9,10,0,0,1,0
3451746,34,20,1,6,10,0,1,0,0
6865993,48,19,1,8,13,0,0,1,0
8570568,40,6,1,6,10,0,0,1,0
2755203,64,15,1,11,12,0,0,1,1
2800646,40,12,1,3,11,1,0,1,0
5351331,78,1,0,1,14,1,0,1,1
3333641,42,6,1,6,10,1,0,0,0
4844257,38,11,1,4,14,1,0,1,0
8498715,24,1,1,1,14,0,0,1,0
7961712,41,10,1,10,14,0,0,1,1
4479372,22,14,1,5,13,0,0,1,0
1510736,37,12,1,5,12,0,0,1,1
7589290,66,15,1,8,14,0,0,1,0
7560742,55,15,1,14,10,0,0,1,1
7428533,59,1,1,1,12,0,0,1,1
2561886,41,6,1,5,14,1,0,1,1
6131551,21,10,0,9,14,1,0,1,0
9807280,37,0,1,0,13,0,0,1,1
7261695,72,7,1,7,14,0,0,1,0
4543268,32,17,1,3,13,0,0,1,0
3582731,54,2,1,2,14,0,0,1,0
8980811,31,3,1,3,11,1,0,1,0
9579515,30,19,1,12,12,1,0,1,0
3128681,59,4,1,4,12,0,1,0,0
4837156,22,10,1,9,10,1,0,1,0
2965928,57,8,1,6,11,0,0,1,0
9649624,50,18,1,5,10,1,0,1,0
2013414,55,13,1,11,14,1,0,1,0
9480914,35,20,1,11,12,0,0,1,1
3543798,68,8,1,8,14,1,0,1,0
3450686,25,10,1,5,12,0,0,1,0
6443274,79,12,1,9,14,0,0,1,1
8434862,27,9,1,5,11,0,0,1,1
1575975,60,5,1,5,12,1,0,1,0
8296594,22,13,1,13,13,0,0,1,1
4308979,71,1,1,1,14,0,0,1,0
1537922,28,5,1,5,12,0,0,1,0
7710970,39,13,1,11,14,0,0,1,0
2699320,27,1,1,1,10,0,0,1,1
2713771,78,4,1,4,10,1,0,1,0
3438381,46,6,1,6,12,0,0,1,0
347594,48,11,1,11,11,0,0,1,0
5209218,44,20,1,3,14,0,0,1,0
7159752,60,18,1,3,13,0,0,1,1
6222541,45,19,1,11,12,0,0,0,1
8141031,23,17,1,3,11,0,0,1,0
5915580,68,20,1,7,10,0,0,1,1
8135531,60,10,1,4,11,0,1,0,1
2194410,69,9,1,3,12,1,0,1,0
9265462,48,6,1,6,10,0,0,1,1
4642438,55,13,1,13,14,0,0,1,1
1920309,60,14,1,4,13,0,0,1,0
2039792,32,10,1,10,11,0,0,1,0
72998,51,16,1,13,13,0,0,1,1
972914,22,6,0,6,12,0,0,1,0
4448630,39,3,1,3,14,0,0,1,0
6483186,37,14,1,3,13,0,0,1,0
1484805,46,13,1,8,14,0,0,1,0
1933767,44,15,1,14,10,1,0,1,0
4837156,22,10,1,9,10,1,0,1,0
407159,78,15,1,9,11,0,0,1,1
3909537,30,6,1,4,14,0,0,1,0
5112961,67,5,1,3,10,0,0,1,1
6129612,42,13,1,6,12,0,1,0,0
5304808,53,4,1,4,14,0,0,0,0
2150868,48,9,1,6,12,0,0,1,0
8351225,48,5,1,5,11,1,0,1,1
8596569,69,0,1,0,13,0,0,1,1
4525338,23,1,1,1,12,0,0,1,0
7876938,70,11,1,3,13,0,0,1,1
7844716,27,1,1,1,12,1,0,1,0
6597452,39,11,1,10,13,0,0,1,1
2162632,76,7,1,7,10,1,0,1,0
8454331,61,3,0,3,11,0,0,1,0
5005326,50,14,1,12,10,1,0,1,1
5623739,75,19,1,9,12,0,0,1,0
9975789,25,17,1,10,12,1,0,1,0
9659187,37,11,1,11,11,1,0,1,0
3423478,76,9,1,4,10,0,0,1,1
7273528,41,10,1,3,11,0,0,1,0
1216848,60,9,1,9,12,0,0,1,1
2303998,44,20,1,4,11,0,0,1,0
8881776,49,13,1,13,12,0,0,1,0
8121180,78,17,1,3,10,0,0,1,0
1861421,67,9,1,8,14,0,0,1,0
6834194,67,19,1,4,12,1,0,1,0
4222240,56,13,1,13,12,0,0,1,0
1045513,40,2,1,2,14,0,0,0,1
2453112,34,6,1,6,14,0,0,1,1
6193538,73,10,1,10,11,0,0,1,0
1969474,65,12,1,12,12,0,0,1,1
3775604,46,11,1,5,11,0,0,1,1
273058,67,8,1,7,11,0,0,1,0
5655702,21,8,1,8,11,1,0,1,0
8217682,67,10,1,10,10,1,0,0,1
250306,23,15,1,10,14,0,0,1,1
6372556,39,10,1,3,13,1,0,1,0
536218,53,8,1,3,10,0,0,1,0
3124680,79,2,0,2,12,1,0,1,0
3425481,62,14,1,12,12,1,0,1,0
4938334,73,13,1,9,10,1,0,1,0
133768,50,20,1,10,12,0,0,1,1
2386962,43,1,1,1,14,0,1,0,0
110437,41,8,1,8,12,0,0,1,1
8047392,61,2,1,2,14,0,0,1,0
7730845,48,7,1,4,14,1,0,1,1
3373735,44,4,1,4,13,1,0,1,1
3040308,29,2,1,2,13,1,0,1,1
1614323,28,18,1,6,14,0,0,1,0
979926,61,14,1,7,11,1,0,1,1
5378465,77,9,1,9,14,0,0,1,1
8025541,53,9,0,7,14,0,0,1,0
4198910,55,13,1,12,10,1,0,1,1
1669231,41,6,1,6,11,0,0,1,0
5426858,49,7,1,7,13,0,0,1,0
4798152,51,2,1,2,14,0,0,1,0
8645202,65,9,1,9,13,0,1,0,0
4005758,79,11,1,7,12,1,0,1,0
3672369,60,12,1,6,12,0,0,1,1
5863918,31,12,1,12,11,0,0,1,1
2974371,33,8,1,8,12,1,0,1,1
1821163,44,10,1,10,10,0,0,1,0
7229092,78,9,1,6,11,1,0,1,0
9655703,61,6,0,6,11,1,0,1,1
1122674,53,9,1,9,14,0,0,1,0
1577761,22,16,0,7,12,0,0,1,0
7848654,55,9,1,9,13,0,0,1,0
4657255,28,16,1,7,14,0,0,1,1
5354560,58,13,1,5,13,1,0,1,0
6152639,27,12,1,7,11,0,0,1,0
90178,76,9,1,9,11,0,0,1,1
7138986,38,17,1,14,13,1,1,0,0
8737689,65,10,0,9,14,1,0,1,0
5653642,42,3,1,3,11,0,0,1,1
2229331,79,6,1,6,11,1,0,1,1
4968665,72,11,1,3,13,1,1,0,0
6925358,73,19,1,3,12,0,0,1,0
5393575,22,1,1,1,13,1,0,1,1
4423589,33,19,1,8,12,0,0,1,1
9763223,65,8,1,8,13,1,0,1,1
4854861,77,1,0,1,13,0,0,1,1
6045469,63,7,1,7,10,0,0,1,1
4432283,61,5,1,5,10,0,0,1,1
3154685,27,1,1,1,12,0,0,1,1
2566021,39,17,0,3,10,0,0,1,0
4091318,33,7,1,7,11,0,0,1,1
2813170,23,6,1,3,11,0,0,1,1
6097020,48,10,1,10,13,0,0,1,0
7861257,39,7,1,7,11,1,0,1,0
3734978,64,0,1,0,13,0,0,1,0
9899664,45,5,1,5,10,0,0,1,0
552671,76,17,1,13,11,1,0,1,0
979926,61,14,1,7,11,1,0,1,1
1413733,25,2,1,2,14,1,0,1,0
6733582,24,3,1,3,10,0,0,1,1
7549491,31,17,1,4,14,0,0,1,0
355672,47,11,1,11,14,0,0,1,1
3478374,74,5,1,5,10,0,0,1,1
5139547,37,8,1,3,12,0,0,1,0
7898224,70,18,1,9,11,1,0,1,1
5522087,58,4,1,4,13,1,0,1,1
5091752,66,2,1,2,11,0,0,1,1
3019138,69,5,1,5,10,0,0,1,0
8163990,40,6,1,6,11,1,0,0,0
3487781,65,7,1,7,10,0,0,1,0
228774,60,10,1,6,12,1,0,1,0
8923511,62,19,1,6,12,0,0,0,0
8755938,42,20,1,14,13,1,0,1,1
8703835,21,11,1,11,12,1,0,1,1
7089126,76,14,1,5,12,0,0,1,0
7212880,21,17,1,13,12,0,0,1,1
3816048,55,1,1,1,14,0,0,1,0
8688710,47,1,1,1,10,0,0,1,0
54128,61,13,1,3,13,0,0,1,0
7428533,59,1,1,1,12,0,0,1,1
2566021,39,17,0,3,10,0,0,1,0
1330107,61,13,1,11,12,0,0,1,1
2715204,62,18,1,9,12,1,0,1,0
1424842,28,3,1,3,11,1,0,1,0
2592581,62,20,1,14,10,1,0,1,0
5277736,51,13,1,9,13,0,0,1,0
2284439,60,18,1,11,12,0,0,1,0
3632441,66,2,1,2,13,1,0,1,1
1760376,50,5,1,5,12,0,0,1,0
1771195,31,14,1,9,13,0,0,1,1
4041403,47,19,1,13,14,1,0,1,0
414060,64,16,1,14,11,0,0,0,1
8915716,46,3,1,3,11,0,0,1,0
1991945,78,11,1,9,11,0,0,1,0
3577693,46,4,0,4,14,0,0,1,0
2574926,58,20,1,5,12,0,0,1,1
9246446,75,12,1,12,12,0,0,1,0
9253396,58,14,1,8,13,0,0,1,0
2344126,37,7,1,7,11,1,0,1,0
5475188,28,14,1,3,10,0,0,1,0
4868070,51,17,0,6,13,0,0,1,1
7133793,66,1,1,1,10,1,0,1,0
6491605,24,15,1,14,12,0,0,1,0
9967854,33,9,1,5,13,0,0,1,0
3632655,76,18,1,12,10,0,0,1,1
8942288,39,1,1,1,11,0,0,1,1
7361429,58,2,1,2,12,0,0,1,1
2936274,49,4,1,4,10,0,0,1,1
2244337,26,6,1,6,12,1,0,1,1
3770663,53,5,1,5,12,1,0,1,0
1519180,59,2,1,2,10,1,0,1,1
5294136,72,15,1,7,12,0,0,1,1
9181312,31,5,1,5,13,0,0,1,1
110437,41,8,1,8,12,0,0,1,1
7593444,23,18,1,14,14,1,0,1,0
5888261,78,6,1,3,10,0,0,1,0
9390257,55,4,1,4,10,1,0,1,1
8141088,22,1,1,1,12,0,0,1,1
9849636,38,20,1,13,11,1,0,1,0
4819023,50,18,0,12,10,0,0,1,0
3562528,58,9,1,9,11,0,0,1,0
2467224,35,3,1,3,11,0,0,1,1
6243667,55,14,1,7,14,1,0,1,0
825128,39,8,1,8,14,0,0,1,0
1816093,42,13,1,6,14,0,0,1,0
4559963,57,7,1,7,10,1,0,1,0
1872336,28,3,1,3,12,1,0,1,1
4145551,46,15,0,11,13,0,0,1,1
681758,53,15,1,10,11,0,0,1,1
3767057,33,20,1,6,11,0,0,1,1
4270219,40,9,1,4,11,0,0,1,0
6250439,65,14,1,10,14,1,0,1,1
714898,54,9,1,9,12,1,0,1,0
7357515,50,13,1,7,14,1,0,1,0
9584354,66,17,1,12,13,1,0,1,0
3524413,77,5,1,5,11,0,0,1,1
2267190,52,15,1,9,11,0,0,1,0
6569934,72,9,1,3,14,1,0,1,0
5294937,53,8,0,8,12,0,0,1,0
6581560,50,13,1,7,12,0,0,1,0
1832053,63,14,0,7,14,1,0,1,1
8047392,61,2,1,2,14,0,0,1,1
2803101,25,10,1,10,14,0,0,1,1
1393491,71,13,0,9,13,0,0,1,0
6204281,66,11,1,11,10,0,0,1,0
152426,27,18,1,8,12,0,0,1,0
430586,59,7,1,7,13,0,0,1,0
3125040,56,12,1,11,13,0,0,1,0
9223610,27,6,1,6,14,0,0,1,0
3970273,53,14,1,4,12,0,0,1,0
9639313,38,4,1,4,14,1,0,1,1
998868,44,16,1,5,13,0,0,1,1
4899333,30,16,1,5,14,1,0,1,0
2213163,65,8,1,3,10,0,0,1,0
850458,75,1,1,1,12,0,0,1,0
6683083,69,1,0,1,12,0,0,1,1
7475587,26,16,1,7,13,1,0,1,1
1148139,27,9,1,5,14,0,0,1,0
8743154,26,15,1,10,14,1,0,1,1
6002096,32,14,1,3,13,0,0,1,1
9044259,30,16,1,3,11,0,0,1,0
3722050,73,12,1,11,13,0,0,1,0
7847940,64,16,1,10,11,1,0,1,0
9753478,43,0,1,0,14,0,0,1,1
2338978,38,19,1,3,10,0,0,1,0
2921933,58,12,1,3,14,0,0,1,0
9486446,52,6,1,6,11,0,0,1,0
9349049,60,4,1,4,11,0,0,1,0
8236810,40,0,1,0,12,1,0,1,0
1633168,42,14,0,6,11,0,0,1,0
582273,64,14,1,3,13,0,0,1,0
3478374,74,5,1,5,10,0,0,1,1
808476,36,1,1,1,13,0,0,1,0
7302589,63,18,1,14,12,0,0,1,0
4423589,33,19,1,8,12,0,0,1,1
2568258,67,5,1,5,11,1,0,1,1
9341101,61,18,1,11,12,0,0,1,0
4258515,55,1,1,1,12,1,0,1,0
8413167,60,14,1,10,12,0,0,1,1
752752,76,3,1,3,12,0,0,1,1
2926496,37,16,1,12,14,0,0,1,0
4001896,70,1,1,1,14,0,0,1,0
4247387,65,20,1,4,10,1,0,1,0
11430,70,20,1,3,13,1,0,1,0
9029413,72,6,1,6,14,1,0,1,1
1171826,44,8,1,8,11,0,0,1,1
976565,51,15,1,12,10,0,0,1,0
3802714,71,16,1,8,13,0,0,1,1
8550948,45,11,1,11,11,1,0,1,0
4481227,37,8,1,7,12,0,0,1,0
8287985,54,9,1,9,13,1,0,1,0
4245860,34,3,1,3,11,0,0,1,0
5478075,42,12,1,7,13,0,0,1,0
3061413,75,6,1,6,11,1,0,1,0
9066167,25,11,1,5,12,0,0,1,0
7436747,25,3,1,3,14,1,0,1,0
5732142,25,2,1,2,11,0,0,1,0
9776434,48,11,1,3,13,0,0,0,0
3013661,71,3,1,3,14,0,1,0,0
313244,59,10,1,10,14,0,0,1,1
7145203,44,6,1,3,14,1,1,0,0
6608769,74,8,0,3,13,1,0,1,1
4195266,40,20,0,14,14,0,0,1,0
1290647,39,1,1,1,13,1,0,1,1
4789537,64,3,1,3,14,0,0,1,0
3315306,66,14,1,3,11,1,0,1,1
2546609,41,6,1,6,13,0,0,1,0
9846056,28,12,1,12,13,0,0,1,0
7585042,53,15,1,3,13,0,0,1,0
2716709,36,9,1,9,14,0,0,1,0
8942160,36,4,1,4,12,1,0,1,0
1769969,60,3,1,3,11,1,0,1,0
1951248,40,12,1,12,14,0,0,1,0
4423589,33,19,1,8,12,0,0,1,1
1902407,68,11,1,11,10,0,0,1,0
1818040,54,1,1,1,14,0,0,1,1
4209565,50,1,1,1,14,0,0,1,1
9672890,40,13,1,7,13,1,0,1,0
2492241,35,9,1,7,11,0,0,1,1
4032380,50,6,1,6,13,0,0,1,0
113955,66,12,1,12,13,0,0,1,0
8723251,54,15,1,13,12,1,0,1,0
9253093,54,2,1,2,12,1,0,1,1
6259059,70,8,0,8,10,1,0,1,1
2838734,58,14,1,5,10,0,0,1,1
5501513,78,11,1,11,14,0,0,1,1
72998,51,16,1,13,13,0,0,1,1
9803840,54,18,1,5,10,0,0,1,0
4597007,48,0,1,0,10,0,0,1,0
7615990,52,11,1,9,14,0,0,1,0
6472266,21,2,1,2,11,1,0,1,1
2267970,64,5,1,5,10,0,0,1,0
4647997,42,18,0,5,12,0,0,1,0
2200037,45,19,0,10,14,0,0,1,0
9544863,61,20,1,14,14,0,1,0,0
6195504,70,20,1,10,10,1,0,1,1
8828187,66,10,1,8,11,0,0,1,0
5563521,26,4,1,4,13,0,0,1,1
3390492,54,13,0,10,14,0,0,1,1
660630,70,1,1,1,10,1,0,1,0
8613987,54,8,1,6,10,0,0,1,0
8106172,22,2,1,2,11,0,0,1,1
9377132,34,2,1,2,12,0,0,1,0
7932088,41,20,0,5,11,0,0,1,1
2624615,66,4,1,4,12,1,0,1,0
3142095,79,7,1,7,12,0,0,1,0
4080051,57,11,1,4,14,1,0,1,1
5867006,21,3,1,3,11,0,0,1,0
9850294,34,17,1,5,12,0,0,1,0
8605005,31,20,1,5,14,0,0,1,1
8623683,29,13,0,5,14,0,0,1,0
6269757,61,6,1,6,12,0,0,1,1
3430788,63,3,1,3,10,0,0,1,0
3099933,71,15,0,3,12,0,0,1,0
3075869,70,6,0,4,14,1,0,1,0
1769969,60,3,1,3,11,1,0,1,0
2235378,30,19,1,10,10,0,0,1,0
5155377,75,19,1,5,12,1,0,1,0
3118486,24,14,1,9,10,0,0,1,1
1434960,26,0,1,0,14,0,0,1,0
1092385,55,4,1,4,12,0,1,0,0
8729941,33,20,1,11,11,0,0,1,0
5827981,34,1,1,1,12,0,0,1,0
8167513,71,13,1,10,11,1,0,1,0
4821655,48,10,1,10,11,0,0,1,1
3290138,36,13,1,8,12,0,0,1,1
8749318,21,15,0,4,14,1,0,1,0
1599131,68,4,0,4,11,0,1,0,0
8036025,23,8,1,4,14,0,0,1,1
3693963,41,19,1,3,11,1,0,1,0
9360376,39,4,1,4,14,1,0,1,0
8593281,22,19,1,11,11,0,0,1,1
9044259,30,16,1,3,11,0,0,1,1
5305500,38,3,1,3,11,0,0,1,0
3248372,30,4,1,3,10,0,0,1,0
1492254,54,2,1,2,10,0,0,1,0
9766082,28,9,1,3,14,0,0,1,1
9345198,49,9,1,9,11,0,0,1,1
5765297,30,18,1,5,10,1,0,1,0
6642820,78,8,1,6,11,0,0,1,0
7134812,72,16,1,4,14,0,0,1,0
9187149,79,1,1,1,13,1,0,1,0
8589490,32,10,1,10,10,0,0,1,0
2244337,26,6,1,6,12,1,0,1,1
6466004,66,16,1,11,13,1,0,1,0
9749313,72,17,1,14,11,1,0,1,1
3201205,54,18,1,7,11,0,0,1,1
7675013,24,17,1,14,13,1,0,1,0
6563391,42,9,0,9,12,0,0,1,0
8078779,66,9,1,5,14,1,0,1,0
2873313,29,17,1,7,13,0,0,0,0
4536797,69,8,1,4,11,0,0,1,0
6747015,59,20,1,7,14,0,0,1,0
3154685,27,1,1,1,12,0,0,1,1
3716674,47,14,1,8,13,0,0,1,0
9645128,26,2,1,2,11,0,0,1,1
7974415,42,5,1,5,13,0,0,0,0
744467,76,11,1,10,11,0,0,1,0
5663627,29,0,0,0,14,1,0,1,0
6683083,69,1,0,1,12,0,0,1,1
6284000,32,3,1,3,11,0,0,1,1
9434255,52,12,1,12,12,0,0,1,0
5305177,23,17,1,9,11,0,0,1,1
8310425,59,6,0,6,14,0,0,1,0
3330944,52,7,1,7,10,0,0,0,0
3713726,56,16,1,7,14,0,0,1,0
6765574,21,7,1,5,12,1,0,1,0
2728386,54,17,1,6,14,0,1,0,1
8658161,79,13,1,13,10,0,0,1,1
5997509,42,1,1,1,13,0,0,1,1
8248899,23,7,1,7,13,0,1,0,0
6884090,55,20,1,12,14,0,0,1,1
1662067,31,14,1,7,10,1,0,1,0
5807796,66,14,1,9,10,1,0,1,0
3306140,68,6,1,6,13,0,0,1,0
7816361,28,16,1,3,11,1,0,1,0
5300443,71,8,1,7,13,1,0,1,1
4592797,66,20,1,13,11,0,0,1,0
2062664,55,6,1,6,13,0,0,1,0
7545793,56,4,1,4,10,0,0,1,1
160166,53,16,1,9,11,0,0,1,0
3612614,62,15,1,14,14,0,0,1,1
8366327,56,2,1,2,10,1,0,1,0
2620497,39,6,0,4,12,0,0,0,1
5737594,26,11,1,10,12,0,0,1,1
2648302,36,14,1,11,10,1,0,1,0
6577271,51,19,1,10,10,0,0,1,0
7404355,46,20,0,6,14,0,0,1,1
1085302,69,4,1,4,10,0,0,1,1
3261742,36,11,1,4,10,0,0,1,0
6314607,50,9,1,9,13,0,0,1,0
7018599,53,0,1,0,13,0,0,1,1
9878857,32,16,1,11,12,1,0,1,0
2531017,43,16,1,13,13,0,0,1,0
8854489,36,18,1,13,14,0,0,1,1
4319049,72,8,1,8,10,0,0,1,1
8064946,21,3,1,3,12,1,0,1,0
1620737,54,18,1,10,11,1,0,1,1
4445947,53,17,1,4,14,0,0,1,1
4788890,62,5,0,5,12,0,0,1,0
9259353,37,18,1,12,11,0,0,1,0
9139229,43,9,0,9,13,0,0,1,0
2559385,74,14,0,9,12,1,0,1,0
1969474,65,12,1,12,12,0,0,1,1
74431,65,14,1,3,14,0,0,1,0
8450190,26,6,1,6,10,0,0,1,1
4657255,28,16,1,7,14,0,0,1,1
5196410,40,19,1,7,10,0,0,1,1
1265890,57,0,1,0,14,0,0,1,0
9685641,63,5,1,5,12,0,0,1,0
1620737,54,18,1,10,11,1,0,1,1
6064204,62,14,0,10,10,0,0,1,1
3604122,49,3,1,3,10,0,0,0,1
4344055,35,6,0,6,12,0,0,1,0
7334328,60,12,1,9,11,0,0,1,1
7003498,71,15,1,8,10,0,0,1,1
8199311,66,3,0,3,13,1,0,1,0
5915580,68,20,1,7,10,0,0,1,1
6381899,68,7,1,4,13,1,0,1,1
8353567,55,14,1,3,12,0,1,0,0
9649624,50,18,1,5,10,1,0,1,0
6409441,44,13,1,3,11,0,0,1,0
1874022,44,15,1,7,14,0,0,1,0
1832053,63,14,0,7,14,1,0,1,1
2793047,45,1,1,1,11,0,0,1,0
1024065,24,13,1,10,10,0,0,1,0
7517800,76,12,1,12,11,1,1,0,0
4043791,48,18,1,13,14,1,0,1,0
3746580,44,14,1,13,12,0,0,1,1
6381050,29,4,1,4,12,0,0,1,0
5053629,41,14,1,10,12,0,0,1,0
3254650,36,8,1,8,12,0,0,1,1
2353606,44,19,1,4,11,0,0,1,0
4441205,56,0,1,0,13,0,0,1,0
